AFFILIATION_ID|PROVIDER_ID|AFFILIATE_PROVIDER_ID|AFFILIATION_TYPE_CD|PREFERRED_AFFIL_FLAG|AFFILIATE_PAYABLE|PCP_FLAG|EFFECTIVE_DT|TERM_DT
BKC18396012^BKC000000010^20160101_000000.^BKC0NA|BKC18396012^BKC0NA|BKC000000010^BKC0NA||N|||2016-01-01|9999-12-31
BKC18434029^BKC000000019^20160701_000000.^BKC0NA|BKC18434029^BKC0NA|BKC000000019^BKC0NA||N|||2016-07-01|9999-12-31
BKC18460068^BKC000000021^20161201_000000.^BKC0NA|BKC18460068^BKC0NA|BKC000000021^BKC0NA||N|||2016-12-01|9999-12-31
BKC18511096^BKC000000003^20160101_000000.^BKC0NA|BKC18511096^BKC0NA|BKC000000003^BKC0NA||N|||2016-01-01|9999-12-31
BKC18608022^BKC000000002^20160101_000000.^BKC0NA|BKC18608022^BKC0NA|BKC000000002^BKC0NA||N|||2016-01-01|9999-12-31
BKC18608042^BKC000000002^20160101_000000.^BKC0NA|BKC18608042^BKC0NA|BKC000000002^BKC0NA||N|||2016-01-01|9999-12-31
BKC18887125^BKC000000002^20160101_000000.^BKC0NA|BKC18887125^BKC0NA|BKC000000002^BKC0NA||N|||2016-01-01|9999-12-31
BKC18888023^BKC000000012^20160101_000000.^BKC0NA|BKC18888023^BKC0NA|BKC000000012^BKC0NA||N|||2016-01-01|9999-12-31
BKC18904089^BKC000000020^20160701_000000.^BKC0NA|BKC18904089^BKC0NA|BKC000000020^BKC0NA||N|||2016-07-01|9999-12-31
BKC19020049^BKC000000017^20160101_000000.^BKC0NA|BKC19020049^BKC0NA|BKC000000017^BKC0NA||N|||2016-01-01|9999-12-31
BKC19105051^BKC000000020^20160701_000000.^BKC0NA|BKC19105051^BKC0NA|BKC000000020^BKC0NA||N|||2016-07-01|9999-12-31
BKC19213049^BKC000000002^20160101_000000.^BKC0NA|BKC19213049^BKC0NA|BKC000000002^BKC0NA||N|||2016-01-01|9999-12-31
BKC19213059^BKC000000002^20160101_000000.^BKC0NA|BKC19213059^BKC0NA|BKC000000002^BKC0NA||N|||2016-01-01|9999-12-31
BKC19213069^BKC000000002^20160101_000000.^BKC0NA|BKC19213069^BKC0NA|BKC000000002^BKC0NA||N|||2016-01-01|9999-12-31
BKC19402016^BKC000000011^20160101_000000.^BKC0NA|BKC19402016^BKC0NA|BKC000000011^BKC0NA||N|||2016-01-01|9999-12-31
BKC19511021^BKC000000007^20160101_000000.^BKC0NA|BKC19511021^BKC0NA|BKC000000007^BKC0NA||N|||2016-01-01|9999-12-31
BKC19533042^BKC000000025^20161213_000000.^BKC0NA|BKC19533042^BKC0NA|BKC000000025^BKC0NA||N|||2016-12-13|9999-12-31
BKC19554105^BKC000000003^20160101_000000.^BKC0NA|BKC19554105^BKC0NA|BKC000000003^BKC0NA||N|||2016-01-01|9999-12-31
BKC20050056^BKC000000017^20160101_000000.^BKC0NA|BKC20050056^BKC0NA|BKC000000017^BKC0NA||N|||2016-01-01|9999-12-31
BKC20119117^BKC000000002^20160101_000000.^BKC0NA|BKC20119117^BKC0NA|BKC000000002^BKC0NA||N|||2016-01-01|9999-12-31
BKC20119127^BKC000000002^20160101_000000.^BKC0NA|BKC20119127^BKC0NA|BKC000000002^BKC0NA||N|||2016-01-01|9999-12-31
BKC20119137^BKC000000002^20160101_000000.^BKC0NA|BKC20119137^BKC0NA|BKC000000002^BKC0NA||N|||2016-01-01|9999-12-31
BKC20133122^BKC000000002^20160101_000000.^BKC0NA|BKC20133122^BKC0NA|BKC000000002^BKC0NA||N|||2016-01-01|9999-12-31
BKC20133132^BKC000000002^20160101_000000.^BKC0NA|BKC20133132^BKC0NA|BKC000000002^BKC0NA||N|||2016-01-01|9999-12-31
BKC20133142^BKC000000002^20160101_000000.^BKC0NA|BKC20133142^BKC0NA|BKC000000002^BKC0NA||N|||2016-01-01|9999-12-31
BKC20447041^BKC000000002^20160101_000000.^BKC0NA|BKC20447041^BKC0NA|BKC000000002^BKC0NA||N|||2016-01-01|9999-12-31
BKC20518064^BKC000000017^20160101_000000.^BKC0NA|BKC20518064^BKC0NA|BKC000000017^BKC0NA||N|||2016-01-01|9999-12-31
BKC20664024^BKC000000006^20160101_000000.^BKC0NA|BKC20664024^BKC0NA|BKC000000006^BKC0NA||N|||2016-01-01|9999-12-31
BKC20701112^BKC000000002^20160101_000000.^BKC0NA|BKC20701112^BKC0NA|BKC000000002^BKC0NA||N|||2016-01-01|9999-12-31
BKC20743048^BKC000000003^20160101_000000.^BKC0NA|BKC20743048^BKC0NA|BKC000000003^BKC0NA||N|||2016-01-01|9999-12-31
BKC20853021^BKC000000004^20160101_000000.^BKC0NA|BKC20853021^BKC0NA|BKC000000004^BKC0NA||N|||2016-01-01|9999-12-31
BKC20896025^BKC000000004^20160101_000000.^BKC0NA|BKC20896025^BKC0NA|BKC000000004^BKC0NA||N|||2016-01-01|9999-12-31
BKC20900027^BKC000000004^20160101_000000.^BKC0NA|BKC20900027^BKC0NA|BKC000000004^BKC0NA||N|||2016-01-01|9999-12-31
BKC20900027^BKC000000004^20160101_000000.^EHI0NA|BKC20900027^EHI0NA|BKC000000004^EHI0NA||N|||2016-01-01|9999-12-31
BKC20912101^BKC000000002^20160101_000000.^BKC0NA|BKC20912101^BKC0NA|BKC000000002^BKC0NA||N|||2016-01-01|9999-12-31
BKC20912111^BKC000000002^20160101_000000.^BKC0NA|BKC20912111^BKC0NA|BKC000000002^BKC0NA||N|||2016-01-01|9999-12-31
BKC20912121^BKC000000002^20160101_000000.^BKC0NA|BKC20912121^BKC0NA|BKC000000002^BKC0NA||N|||2016-01-01|9999-12-31
BKC20925062^BKC000000002^20160101_000000.^BKC0NA|BKC20925062^BKC0NA|BKC000000002^BKC0NA||N|||2016-01-01|9999-12-31
BKC20971056^BKC000000019^20160101_000000.^BKC0NA|BKC20971056^BKC0NA|BKC000000019^BKC0NA||N|||2016-01-01|9999-12-31
BKC20974181^BKC000000002^20160101_000000.^BKC0NA|BKC20974181^BKC0NA|BKC000000002^BKC0NA||N|||2016-01-01|9999-12-31
BKC20996031^BKC000000002^20160101_000000.^BKC0NA|BKC20996031^BKC0NA|BKC000000002^BKC0NA||N|||2016-01-01|9999-12-31
BKC21001033^BKC000000004^20160101_000000.^BKC0NA|BKC21001033^BKC0NA|BKC000000004^BKC0NA||N|||2016-01-01|9999-12-31
BKC21091089^BKC000000005^20160101_000000.^BKC0NA|BKC21091089^BKC0NA|BKC000000005^BKC0NA||N|||2016-01-01|9999-12-31
BKC21158063^BKC000000023^20161201_000000.^BKC0NA|BKC21158063^BKC0NA|BKC000000023^BKC0NA||N|||2016-12-01|9999-12-31
BKC21330076^BKC000000019^20160701_000000.^BKC0NA|BKC21330076^BKC0NA|BKC000000019^BKC0NA||N|||2016-07-01|9999-12-31
BKC21407088^BKC000000017^20160101_000000.^BKC0NA|BKC21407088^BKC0NA|BKC000000017^BKC0NA||N|||2016-01-01|9999-12-31
BKC21786117^BKC000000017^20160101_000000.^BKC0NA|BKC21786117^BKC0NA|BKC000000017^BKC0NA||N|||2016-01-01|9999-12-31
BKC21798051^BKC000000017^20160101_000000.^BKC0NA|BKC21798051^BKC0NA|BKC000000017^BKC0NA||N|||2016-01-01|9999-12-31
BKC21829054^BKC000000002^20160101_000000.^BKC0NA|BKC21829054^BKC0NA|BKC000000002^BKC0NA||N|||2016-01-01|9999-12-31
BKC21968011^BKC000000003^20160101_000000.^BKC0NA|BKC21968011^BKC0NA|BKC000000003^BKC0NA||N|||2016-01-01|9999-12-31
BKC22010058^BKC000000017^20160101_000000.^BKC0NA|BKC22010058^BKC0NA|BKC000000017^BKC0NA||N|||2016-01-01|9999-12-31
BKC22022041^BKC000000004^20160101_000000.^BKC0NA|BKC22022041^BKC0NA|BKC000000004^BKC0NA||N|||2016-01-01|9999-12-31
BKC22047017^BKC000000005^20160101_000000.^BKC0NA|BKC22047017^BKC0NA|BKC000000005^BKC0NA||N|||2016-01-01|9999-12-31
BKC22080079^BKC000000002^20160101_000000.^BKC0NA|BKC22080079^BKC0NA|BKC000000002^BKC0NA||N|||2016-01-01|9999-12-31
BKC22080089^BKC000000002^20160101_000000.^BKC0NA|BKC22080089^BKC0NA|BKC000000002^BKC0NA||N|||2016-01-01|9999-12-31
BKC22288067^BKC000000017^20160101_000000.^BKC0NA|BKC22288067^BKC0NA|BKC000000017^BKC0NA||N|||2016-01-01|9999-12-31
BKC22419037^BKC000000002^20160101_000000.^BKC0NA|BKC22419037^BKC0NA|BKC000000002^BKC0NA||N|||2016-01-01|9999-12-31
BKC22533029^BKC000000012^20160101_000000.^BKC0NA|BKC22533029^BKC0NA|BKC000000012^BKC0NA||N|||2016-01-01|9999-12-31
BKC22533029^BKC000000012^20160101_000000.^EHI0NA|BKC22533029^EHI0NA|BKC000000012^EHI0NA||N|||2016-01-01|9999-12-31
BKC22550039^BKC000000012^20160101_000000.^BKC0NA|BKC22550039^BKC0NA|BKC000000012^BKC0NA||N|||2016-01-01|9999-12-31
BKC22550039^BKC000000012^20160101_000000.^EHI0NA|BKC22550039^EHI0NA|BKC000000012^EHI0NA||N|||2016-01-01|9999-12-31
BKC22594031^BKC000000019^20160701_000000.^BKC0NA|BKC22594031^BKC0NA|BKC000000019^BKC0NA||N|||2016-07-01|9999-12-31
BKC22639054^BKC000000019^20160701_000000.^BKC0NA|BKC22639054^BKC0NA|BKC000000019^BKC0NA||N|||2016-07-01|9999-12-31
BKC22699048^BKC000000002^20160101_000000.^BKC0NA|BKC22699048^BKC0NA|BKC000000002^BKC0NA||N|||2016-01-01|9999-12-31
BKC22825027^BKC000000007^20160101_000000.^BKC0NA|BKC22825027^BKC0NA|BKC000000007^BKC0NA||N|||2016-01-01|9999-12-31
BKC22909051^BKC000000002^20160101_000000.^BKC0NA|BKC22909051^BKC0NA|BKC000000002^BKC0NA||N|||2016-01-01|9999-12-31
BKC22935011^BKC000000002^20160101_000000.^BKC0NA|BKC22935011^BKC0NA|BKC000000002^BKC0NA||N|||2016-01-01|9999-12-31
BKC23274012^BKC000000006^20160101_000000.^BKC0NA|BKC23274012^BKC0NA|BKC000000006^BKC0NA||N|||2016-01-01|9999-12-31
BKC23291022^BKC000000002^20160101_000000.^BKC0NA|BKC23291022^BKC0NA|BKC000000002^BKC0NA||N|||2016-01-01|9999-12-31
BKC23344037^BKC000000007^20160101_000000.^BKC0NA|BKC23344037^BKC0NA|BKC000000007^BKC0NA||N|||2016-01-01|9999-12-31
BKC23408057^BKC000000002^20160101_000000.^BKC0NA|BKC23408057^BKC0NA|BKC000000002^BKC0NA||N|||2016-01-01|9999-12-31
BKC23498042^BKC000000007^20160101_000000.^BKC0NA|BKC23498042^BKC0NA|BKC000000007^BKC0NA||N|||2016-01-01|9999-12-31
BKC23524025^BKC000000002^20160101_000000.^BKC0NA|BKC23524025^BKC0NA|BKC000000002^BKC0NA||N|||2016-01-01|9999-12-31
BKC23524045^BKC000000002^20160101_000000.^BKC0NA|BKC23524045^BKC0NA|BKC000000002^BKC0NA||N|||2016-01-01|9999-12-31
BKC23535041^BKC000000017^20160101_000000.^BKC0NA|BKC23535041^BKC0NA|BKC000000017^BKC0NA||N|||2016-01-01|9999-12-31
BKC23536049^BKC000000017^20160101_000000.^BKC0NA|BKC23536049^BKC0NA|BKC000000017^BKC0NA||N|||2016-01-01|9999-12-31
BKC23629042^BKC000000019^20160701_000000.^BKC0NA|BKC23629042^BKC0NA|BKC000000019^BKC0NA||N|||2016-07-01|9999-12-31
BKC23897010^BKC000000004^20160101_000000.^BKC0NA|BKC23897010^BKC0NA|BKC000000004^BKC0NA||N|||2016-01-01|9999-12-31
BKC23966036^BKC000000005^20160101_000000.^BKC0NA|BKC23966036^BKC0NA|BKC000000005^BKC0NA||N|||2016-01-01|9999-12-31
BKC24085031^BKC000000002^20160101_000000.^BKC0NA|BKC24085031^BKC0NA|BKC000000002^BKC0NA||N|||2016-01-01|9999-12-31
BKC24211050^BKC000000005^20160101_000000.^BKC0NA|BKC24211050^BKC0NA|BKC000000005^BKC0NA||N|||2016-01-01|9999-12-31
BKC24236025^BKC000000007^20160101_000000.^BKC0NA|BKC24236025^BKC0NA|BKC000000007^BKC0NA||N|||2016-01-01|9999-12-31
BKC24252057^BKC000000018^20160701_000000.^BKC0NA|BKC24252057^BKC0NA|BKC000000018^BKC0NA||N|||2016-07-01|9999-12-31
BKC24267075^BKC000000005^20160101_000000.^BKC0NA|BKC24267075^BKC0NA|BKC000000005^BKC0NA||N|||2016-01-01|9999-12-31
BKC24321063^BKC000000019^20160701_000000.^BKC0NA|BKC24321063^BKC0NA|BKC000000019^BKC0NA||N|||2016-07-01|9999-12-31
BKC24362051^BKC000000017^20160101_000000.^BKC0NA|BKC24362051^BKC0NA|BKC000000017^BKC0NA||N|||2016-01-01|9999-12-31
BKC24416053^BKC000000002^20160101_000000.^BKC0NA|BKC24416053^BKC0NA|BKC000000002^BKC0NA||N|||2016-01-01|9999-12-31
BKC24416063^BKC000000002^20160101_000000.^BKC0NA|BKC24416063^BKC0NA|BKC000000002^BKC0NA||N|||2016-01-01|9999-12-31
BKC24422048^BKC000000007^20160101_000000.^BKC0NA|BKC24422048^BKC0NA|BKC000000007^BKC0NA||N|||2016-01-01|9999-12-31
BKC24507051^BKC000000007^20160101_000000.^BKC0NA|BKC24507051^BKC0NA|BKC000000007^BKC0NA||N|||2016-01-01|9999-12-31
BKC24539029^BKC000000011^20160101_000000.^BKC0NA|BKC24539029^BKC0NA|BKC000000011^BKC0NA||N|||2016-01-01|9999-12-31
BKC24941046^BKC000000020^20160701_000000.^BKC0NA|BKC24941046^BKC0NA|BKC000000020^BKC0NA||N|||2016-07-01|9999-12-31
BKC24949021^BKC000000005^20160101_000000.^BKC0NA|BKC24949021^BKC0NA|BKC000000005^BKC0NA||N|||2016-01-01|9999-12-31
BKC25004040^BKC000000019^20160701_000000.^BKC0NA|BKC25004040^BKC0NA|BKC000000019^BKC0NA||N|||2016-07-01|9999-12-31
BKC25020081^BKC000000019^20160701_000000.^BKC0NA|BKC25020081^BKC0NA|BKC000000019^BKC0NA||N|||2016-07-01|9999-12-31
BKC25021070^BKC000000017^20160101_000000.^BKC0NA|BKC25021070^BKC0NA|BKC000000017^BKC0NA||N|||2016-01-01|9999-12-31
BKC25024024^BKC000000002^20160101_000000.^BKC0NA|BKC25024024^BKC0NA|BKC000000002^BKC0NA||N|||2016-01-01|9999-12-31
BKC25026051^BKC000000005^20160101_000000.^BKC0NA|BKC25026051^BKC0NA|BKC000000005^BKC0NA||N|||2016-01-01|9999-12-31
BKC25090012^BKC000000012^20160101_000000.^BKC0NA|BKC25090012^BKC0NA|BKC000000012^BKC0NA||N|||2016-01-01|9999-12-31
BKC25095053^BKC000000005^20160101_000000.^BKC0NA|BKC25095053^BKC0NA|BKC000000005^BKC0NA||N|||2016-01-01|9999-12-31
BKC25106082^BKC000000018^20160701_000000.^BKC0NA|BKC25106082^BKC0NA|BKC000000018^BKC0NA||N|||2016-07-01|9999-12-31
BKC25110031^BKC000000017^20160101_000000.^BKC0NA|BKC25110031^BKC0NA|BKC000000017^BKC0NA||N|||2016-01-01|9999-12-31
BKC25121016^BKC000000004^20160101_000000.^BKC0NA|BKC25121016^BKC0NA|BKC000000004^BKC0NA||N|||2016-01-01|9999-12-31
BKC25122014^BKC000000004^20160101_000000.^BKC0NA|BKC25122014^BKC0NA|BKC000000004^BKC0NA||N|||2016-01-01|9999-12-31
BKC25123022^BKC000000004^20160101_000000.^BKC0NA|BKC25123022^BKC0NA|BKC000000004^BKC0NA||N|||2016-01-01|9999-12-31
BKC25135026^BKC000000002^20160101_000000.^BKC0NA|BKC25135026^BKC0NA|BKC000000002^BKC0NA||N|||2016-01-01|9999-12-31
BKC25135046^BKC000000002^20160101_000000.^BKC0NA|BKC25135046^BKC0NA|BKC000000002^BKC0NA||N|||2016-01-01|9999-12-31
BKC25150040^BKC000000020^20160701_000000.^BKC0NA|BKC25150040^BKC0NA|BKC000000020^BKC0NA||N|||2016-07-01|9999-12-31
BKC25159033^BKC000000012^20160101_000000.^BKC0NA|BKC25159033^BKC0NA|BKC000000012^BKC0NA||N|||2016-01-01|9999-12-31
BKC25159033^BKC000000012^20160101_000000.^EHI0NA|BKC25159033^EHI0NA|BKC000000012^EHI0NA||N|||2016-01-01|9999-12-31
BKC25182058^BKC000000007^20160101_000000.^BKC0NA|BKC25182058^BKC0NA|BKC000000007^BKC0NA||N|||2016-01-01|9999-12-31
BKC25235042^BKC000000019^20160701_000000.^BKC0NA|BKC25235042^BKC0NA|BKC000000019^BKC0NA||N|||2016-07-01|9999-12-31
BKC25264076^BKC000000020^20160701_000000.^BKC0NA|BKC25264076^BKC0NA|BKC000000020^BKC0NA||N|||2016-07-01|9999-12-31
BKC25528039^BKC000000005^20160101_000000.^BKC0NA|BKC25528039^BKC0NA|BKC000000005^BKC0NA||N|||2016-01-01|9999-12-31
BKC25603030^BKC000000017^20160101_000000.^BKC0NA|BKC25603030^BKC0NA|BKC000000017^BKC0NA||N|||2016-01-01|9999-12-31
BKC25627037^BKC000000017^20160101_000000.^BKC0NA|BKC25627037^BKC0NA|BKC000000017^BKC0NA||N|||2016-01-01|9999-12-31
BKC25679090^BKC000000017^20180101_000000.^BKC0NA|BKC25679090^BKC0NA|BKC000000017^BKC0NA||N|||2018-01-01|9999-12-31
BKC25686032^BKC000000007^20160101_000000.^BKC0NA|BKC25686032^BKC0NA|BKC000000007^BKC0NA||N|||2016-01-01|9999-12-31
BKC25743035^BKC000000003^20160101_000000.^BKC0NA|BKC25743035^BKC0NA|BKC000000003^BKC0NA||N|||2016-01-01|9999-12-31
BKC25813050^BKC000000004^20160101_000000.^BKC0NA|BKC25813050^BKC0NA|BKC000000004^BKC0NA||N|||2016-01-01|9999-12-31
BKC25861050^BKC000000017^20160101_000000.^BKC0NA|BKC25861050^BKC0NA|BKC000000017^BKC0NA||N|||2016-01-01|9999-12-31
BKC25883061^BKC000000002^20160101_000000.^BKC0NA|BKC25883061^BKC0NA|BKC000000002^BKC0NA||N|||2016-01-01|9999-12-31
BKC25909028^BKC000000007^20160101_000000.^BKC0NA|BKC25909028^BKC0NA|BKC000000007^BKC0NA||N|||2016-01-01|9999-12-31
BKC25933031^BKC000000018^20160701_000000.^BKC0NA|BKC25933031^BKC0NA|BKC000000018^BKC0NA||N|||2016-07-01|9999-12-31
BKC25996189^BKC000000024^20161201_000000.^BKC0NA|BKC25996189^BKC0NA|BKC000000024^BKC0NA||N|||2016-12-01|9999-12-31
BKC26000032^BKC000000002^20160101_000000.^BKC0NA|BKC26000032^BKC0NA|BKC000000002^BKC0NA||N|||2016-01-01|9999-12-31
BKC26049035^BKC000000003^20160101_000000.^BKC0NA|BKC26049035^BKC0NA|BKC000000003^BKC0NA||N|||2016-01-01|9999-12-31
BKC26056038^BKC000000007^20160101_000000.^BKC0NA|BKC26056038^BKC0NA|BKC000000007^BKC0NA||N|||2016-01-01|9999-12-31
BKC26063021^BKC000000007^20160101_000000.^BKC0NA|BKC26063021^BKC0NA|BKC000000007^BKC0NA||N|||2016-01-01|9999-12-31
BKC26064029^BKC000000007^20160101_000000.^BKC0NA|BKC26064029^BKC0NA|BKC000000007^BKC0NA||N|||2016-01-01|9999-12-31
BKC26066025^BKC000000007^20160101_000000.^BKC0NA|BKC26066025^BKC0NA|BKC000000007^BKC0NA||N|||2016-01-01|9999-12-31
BKC26074026^BKC000000007^20160101_000000.^BKC0NA|BKC26074026^BKC0NA|BKC000000007^BKC0NA||N|||2016-01-01|9999-12-31
BKC26079027^BKC000000007^20160101_000000.^BKC0NA|BKC26079027^BKC0NA|BKC000000007^BKC0NA||N|||2016-01-01|9999-12-31
BKC26086020^BKC000000007^20160101_000000.^BKC0NA|BKC26086020^BKC0NA|BKC000000007^BKC0NA||N|||2016-01-01|9999-12-31
BKC26087028^BKC000000007^20160101_000000.^BKC0NA|BKC26087028^BKC0NA|BKC000000007^BKC0NA||N|||2016-01-01|9999-12-31
BKC26089024^BKC000000007^20160101_000000.^BKC0NA|BKC26089024^BKC0NA|BKC000000007^BKC0NA||N|||2016-01-01|9999-12-31
BKC26136020^BKC000000007^20160101_000000.^BKC0NA|BKC26136020^BKC0NA|BKC000000007^BKC0NA||N|||2016-01-01|9999-12-31
BKC26267036^BKC000000011^20160101_000000.^BKC0NA|BKC26267036^BKC0NA|BKC000000011^BKC0NA||N|||2016-01-01|9999-12-31
BKC26376051^BKC000000007^20160101_000000.^BKC0NA|BKC26376051^BKC0NA|BKC000000007^BKC0NA||N|||2016-01-01|9999-12-31
BKC26504157^BKC000000017^20160101_000000.^BKC0NA|BKC26504157^BKC0NA|BKC000000017^BKC0NA||N|||2016-01-01|9999-12-31
BKC26872021^BKC000000002^20160101_000000.^BKC0NA|BKC26872021^BKC0NA|BKC000000002^BKC0NA||N|||2016-01-01|9999-12-31
BKC26874037^BKC000000005^20160101_000000.^BKC0NA|BKC26874037^BKC0NA|BKC000000005^BKC0NA||N|||2016-01-01|9999-12-31
BKC27241048^BKC000000002^20160101_000000.^BKC0NA|BKC27241048^BKC0NA|BKC000000002^BKC0NA||N|||2016-01-01|9999-12-31
BKC27241068^BKC000000002^20160101_000000.^BKC0NA|BKC27241068^BKC0NA|BKC000000002^BKC0NA||N|||2016-01-01|9999-12-31
BKC27342032^BKC000000005^20160101_000000.^BKC0NA|BKC27342032^BKC0NA|BKC000000005^BKC0NA||N|||2016-01-01|9999-12-31
BKC27608031^BKC000000007^20160101_000000.^BKC0NA|BKC27608031^BKC0NA|BKC000000007^BKC0NA||N|||2016-01-01|9999-12-31
BKC27775024^BKC000000017^20160101_000000.^BKC0NA|BKC27775024^BKC0NA|BKC000000017^BKC0NA||N|||2016-01-01|9999-12-31
BKC28037052^BKC000000012^20160101_000000.^BKC0NA|BKC28037052^BKC0NA|BKC000000012^BKC0NA||N|||2016-01-01|9999-12-31
BKC28037052^BKC000000012^20160101_000000.^EHI0NA|BKC28037052^EHI0NA|BKC000000012^EHI0NA||N|||2016-01-01|9999-12-31
BKC28363011^BKC000000005^20160101_000000.^BKC0NA|BKC28363011^BKC0NA|BKC000000005^BKC0NA||N|||2016-01-01|9999-12-31
BKC28581041^BKC000000002^20160101_000000.^BKC0NA|BKC28581041^BKC0NA|BKC000000002^BKC0NA||N|||2016-01-01|9999-12-31
BKC28736019^BKC000000012^20160101_000000.^BKC0NA|BKC28736019^BKC0NA|BKC000000012^BKC0NA||N|||2016-01-01|9999-12-31
BKC29188049^BKC000000002^20160101_000000.^BKC0NA|BKC29188049^BKC0NA|BKC000000002^BKC0NA||N|||2016-01-01|9999-12-31
BKC29237031^BKC000000002^20160101_000000.^BKC0NA|BKC29237031^BKC0NA|BKC000000002^BKC0NA||N|||2016-01-01|9999-12-31
BKC29239057^BKC000000002^20160101_000000.^BKC0NA|BKC29239057^BKC0NA|BKC000000002^BKC0NA||N|||2016-01-01|9999-12-31
BKC29467035^BKC000000002^20160101_000000.^BKC0NA|BKC29467035^BKC0NA|BKC000000002^BKC0NA||N|||2016-01-01|9999-12-31
BKC29562061^BKC000000017^20160101_000000.^BKC0NA|BKC29562061^BKC0NA|BKC000000017^BKC0NA||N|||2016-01-01|9999-12-31
BKC29630029^BKC000000006^20160101_000000.^BKC0NA|BKC29630029^BKC0NA|BKC000000006^BKC0NA||N|||2016-01-01|9999-12-31
BKC29665021^BKC000000002^20160101_000000.^BKC0NA|BKC29665021^BKC0NA|BKC000000002^BKC0NA||N|||2016-01-01|9999-12-31
BKC29665031^BKC000000002^20160101_000000.^BKC0NA|BKC29665031^BKC0NA|BKC000000002^BKC0NA||N|||2016-01-01|9999-12-31
BKC29694025^BKC000000002^20160101_000000.^BKC0NA|BKC29694025^BKC0NA|BKC000000002^BKC0NA||N|||2016-01-01|9999-12-31
BKC29694035^BKC000000002^20160101_000000.^BKC0NA|BKC29694035^BKC0NA|BKC000000002^BKC0NA||N|||2016-01-01|9999-12-31
BKC29728013^BKC000000004^20160101_000000.^BKC0NA|BKC29728013^BKC0NA|BKC000000004^BKC0NA||N|||2016-01-01|9999-12-31
BKC29759013^BKC000000010^20160101_000000.^BKC0NA|BKC29759013^BKC0NA|BKC000000010^BKC0NA||N|||2016-01-01|9999-12-31
BKC29781031^BKC000000019^20160701_000000.^BKC0NA|BKC29781031^BKC0NA|BKC000000019^BKC0NA||N|||2016-07-01|9999-12-31
BKC29884041^BKC000000017^20160101_000000.^BKC0NA|BKC29884041^BKC0NA|BKC000000017^BKC0NA||N|||2016-01-01|9999-12-31
BKC30177049^BKC000000002^20160101_000000.^BKC0NA|BKC30177049^BKC0NA|BKC000000002^BKC0NA||N|||2016-01-01|9999-12-31
BKC30588021^BKC000000004^20160101_000000.^BKC0NA|BKC30588021^BKC0NA|BKC000000004^BKC0NA||N|||2016-01-01|9999-12-31
BKC30630024^BKC000000004^20160101_000000.^BKC0NA|BKC30630024^BKC0NA|BKC000000004^BKC0NA||N|||2016-01-01|9999-12-31
BKC30930063^BKC000000002^20160101_000000.^BKC0NA|BKC30930063^BKC0NA|BKC000000002^BKC0NA||N|||2016-01-01|9999-12-31
BKC30930073^BKC000000002^20160101_000000.^BKC0NA|BKC30930073^BKC0NA|BKC000000002^BKC0NA||N|||2016-01-01|9999-12-31
BKC30958043^BKC000000017^20160101_000000.^BKC0NA|BKC30958043^BKC0NA|BKC000000017^BKC0NA||N|||2016-01-01|9999-12-31
BKC31014031^BKC000000018^20160701_000000.^BKC0NA|BKC31014031^BKC0NA|BKC000000018^BKC0NA||N|||2016-07-01|9999-12-31
BKC31038027^BKC000000004^20160101_000000.^BKC0NA|BKC31038027^BKC0NA|BKC000000004^BKC0NA||N|||2016-01-01|9999-12-31
BKC31138033^BKC000000002^20160101_000000.^BKC0NA|BKC31138033^BKC0NA|BKC000000002^BKC0NA||N|||2016-01-01|9999-12-31
BKC31190021^BKC000000007^20160101_000000.^BKC0NA|BKC31190021^BKC0NA|BKC000000007^BKC0NA||N|||2016-01-01|9999-12-31
BKC31194024^BKC000000002^20160101_000000.^BKC0NA|BKC31194024^BKC0NA|BKC000000002^BKC0NA||N|||2016-01-01|9999-12-31
BKC31194034^BKC000000002^20160101_000000.^BKC0NA|BKC31194034^BKC0NA|BKC000000002^BKC0NA||N|||2016-01-01|9999-12-31
BKC31343042^BKC000000002^20160101_000000.^BKC0NA|BKC31343042^BKC0NA|BKC000000002^BKC0NA||N|||2016-01-01|9999-12-31
BKC31440034^BKC000000019^20160701_000000.^BKC0NA|BKC31440034^BKC0NA|BKC000000019^BKC0NA||N|||2016-07-01|9999-12-31
BKC31445175^BKC000000023^20161201_000000.^BKC0NA|BKC31445175^BKC0NA|BKC000000023^BKC0NA||N|||2016-12-01|9999-12-31
BKC31491019^BKC000000003^20160101_000000.^BKC0NA|BKC31491019^BKC0NA|BKC000000003^BKC0NA||N|||2016-01-01|9999-12-31
BKC31507039^BKC000000002^20160101_000000.^BKC0NA|BKC31507039^BKC0NA|BKC000000002^BKC0NA||N|||2016-01-01|9999-12-31
BKC31518064^BKC000000017^20160101_000000.^BKC0NA|BKC31518064^BKC0NA|BKC000000017^BKC0NA||N|||2016-01-01|9999-12-31
BKC31564048^BKC000000020^20160701_000000.^BKC0NA|BKC31564048^BKC0NA|BKC000000020^BKC0NA||N|||2016-07-01|9999-12-31
BKC31608013^BKC000000004^20160101_000000.^BKC0NA|BKC31608013^BKC0NA|BKC000000004^BKC0NA||N|||2016-01-01|9999-12-31
BKC31640057^BKC000000019^20160701_000000.^BKC0NA|BKC31640057^BKC0NA|BKC000000019^BKC0NA||N|||2016-07-01|9999-12-31
