PRVGRP_AFFILIATION_ID|PROVIDER_ID|AFFILIATE_PROVIDER_ID|AFFILIATION_TYPE_CD|AFFILIATE_PAYABLE|PCP_FLAG|EFFECTIVE_DT|TERM_DT
BLA000021143^BLA000058994^20130626_000000.^BLA0NA|BLA000021143^BLA0NA|BLA000058994^BLA0NA||||2013-06-26|9999-12-31
BLA000021446^BLA000034128^20080728_000000.^BLA0NA|BLA000021446^BLA0NA|BLA000034128^BLA0NA||||2008-07-28|9999-12-31
BLA000021485^BLA000005430^19650101_000000.^BLA0NA|BLA000021485^BLA0NA|BLA000005430^BLA0NA||||1965-01-01|9999-12-31
BLA000021486^BLA000005592^19900115_000000.^BLA0NA|BLA000021486^BLA0NA|BLA000005592^BLA0NA||||1990-01-15|9999-12-31
BLA000021525^BLA000033335^20080624_000000.^BLA0NA|BLA000021525^BLA0NA|BLA000033335^BLA0NA||||2008-06-24|9999-12-31
BLA000022269^BLA000005327^19780101_000000.^BLA0NA|BLA000022269^BLA0NA|BLA000005327^BLA0NA||||1978-01-01|9999-12-31
BLA000022289^BLA000005592^19900115_000000.^BLA0NA|BLA000022289^BLA0NA|BLA000005592^BLA0NA||||1990-01-15|9999-12-31
BLA000022300^BLA000005592^19900115_000000.^BLA0NA|BLA000022300^BLA0NA|BLA000005592^BLA0NA||||1990-01-15|9999-12-31
BLA000022358^BLA000005718^19860101_000000.^BLA0NA|BLA000022358^BLA0NA|BLA000005718^BLA0NA||||1986-01-01|9999-12-31
BLA000022540^BLA000005592^19900115_000000.^BLA0NA|BLA000022540^BLA0NA|BLA000005592^BLA0NA||||1990-01-15|9999-12-31
BLA000022613^BLA000005698^19860411_000000.^BLA0NA|BLA000022613^BLA0NA|BLA000005698^BLA0NA||||1986-04-11|9999-12-31
BLA000022675^BLA000003913^19900115_000000.^BLA0NA|BLA000022675^BLA0NA|BLA000003913^BLA0NA||||1990-01-15|9999-12-31
BLA000022680^BLA000005592^19900115_000000.^BLA0NA|BLA000022680^BLA0NA|BLA000005592^BLA0NA||||1990-01-15|9999-12-31
BLA000022691^BLA000005741^19890101_000000.^BLA0NA|BLA000022691^BLA0NA|BLA000005741^BLA0NA||||1989-01-01|9999-12-31
BLA000023005^BLA000005617^20050216_000000.^BLA0NA|BLA000023005^BLA0NA|BLA000005617^BLA0NA||||2005-02-16|9999-12-31
BLA000023010^BLA000005617^19920701_000000.^BLA0NA|BLA000023010^BLA0NA|BLA000005617^BLA0NA||||1992-07-01|9999-12-31
BLA000023245^BLA000005379^20050216_000000.^BLA0NA|BLA000023245^BLA0NA|BLA000005379^BLA0NA||||2005-02-16|9999-12-31
BLA000023248^BLA000005379^20050216_000000.^BLA0NA|BLA000023248^BLA0NA|BLA000005379^BLA0NA||||2005-02-16|9999-12-31
BLA000023268^BLA000005379^20050216_000000.^BLA0NA|BLA000023268^BLA0NA|BLA000005379^BLA0NA||||2005-02-16|9999-12-31
BLA000023281^BLA000005379^20050216_000000.^BLA0NA|BLA000023281^BLA0NA|BLA000005379^BLA0NA||||2005-02-16|9999-12-31
BLA000023288^BLA000005379^20050216_000000.^BLA0NA|BLA000023288^BLA0NA|BLA000005379^BLA0NA||||2005-02-16|9999-12-31
BLA000023290^BLA000005379^20050216_000000.^BLA0NA|BLA000023290^BLA0NA|BLA000005379^BLA0NA||||2005-02-16|9999-12-31
BLA000023294^BLA000005379^20050216_000000.^BLA0NA|BLA000023294^BLA0NA|BLA000005379^BLA0NA||||2005-02-16|9999-12-31
BLA000023295^BLA000005379^20050216_000000.^BLA0NA|BLA000023295^BLA0NA|BLA000005379^BLA0NA||||2005-02-16|9999-12-31
BLA000023300^BLA000005379^20050216_000000.^BLA0NA|BLA000023300^BLA0NA|BLA000005379^BLA0NA||||2005-02-16|9999-12-31
BLA000023303^BLA000005379^20050216_000000.^BLA0NA|BLA000023303^BLA0NA|BLA000005379^BLA0NA||||2005-02-16|9999-12-31
BLA000023318^BLA000005379^20050216_000000.^BLA0NA|BLA000023318^BLA0NA|BLA000005379^BLA0NA||||2005-02-16|9999-12-31
BLA000023333^BLA000005379^19920701_000000.^BLA0NA|BLA000023333^BLA0NA|BLA000005379^BLA0NA||||1992-07-01|9999-12-31
BLA000023561^BLA000005837^19930701_000000.^BLA0NA|BLA000023561^BLA0NA|BLA000005837^BLA0NA||||1993-07-01|9999-12-31
BLA000023576^BLA000005617^20050216_000000.^BLA0NA|BLA000023576^BLA0NA|BLA000005617^BLA0NA||||2005-02-16|9999-12-31
BLA000023664^BLA000005853^19930920_000000.^BLA0NA|BLA000023664^BLA0NA|BLA000005853^BLA0NA||||1993-09-20|9999-12-31
BLA000023672^BLA000005592^19900115_000000.^BLA0NA|BLA000023672^BLA0NA|BLA000005592^BLA0NA||||1990-01-15|9999-12-31
BLA000023856^BLA000033900^20060804_000000.^BLA0NA|BLA000023856^BLA0NA|BLA000033900^BLA0NA||||2006-08-04|9999-12-31
BLA000023864^BLA000033900^20060804_000000.^BLA0NA|BLA000023864^BLA0NA|BLA000033900^BLA0NA||||2006-08-04|9999-12-31
BLA000024011^BLA000005379^20060109_000000.^BLA0NA|BLA000024011^BLA0NA|BLA000005379^BLA0NA||||2006-01-09|9999-12-31
BLA000024026^BLA000024162^20060102_000000.^BLA0NA|BLA000024026^BLA0NA|BLA000024162^BLA0NA||||2006-01-02|9999-12-31
BLA000024053^BLA000029903^20070801_000000.^BLA0NA|BLA000024053^BLA0NA|BLA000029903^BLA0NA||||2007-08-01|9999-12-31
BLA000024113^BLA000005142^20051101_000000.^BLA0NA|BLA000024113^BLA0NA|BLA000005142^BLA0NA||||2005-11-01|9999-12-31
BLA000024130^BLA000005379^20050216_000000.^BLA0NA|BLA000024130^BLA0NA|BLA000005379^BLA0NA||||2005-02-16|9999-12-31
BLA000024142^BLA000024120^20060401_000000.^BLA0NA|BLA000024142^BLA0NA|BLA000024120^BLA0NA||||2006-04-01|9999-12-31
BLA000024143^BLA000024120^20060401_000000.^BLA0NA|BLA000024143^BLA0NA|BLA000024120^BLA0NA||||2006-04-01|9999-12-31
BLA000024148^BLA000005379^20050216_000000.^BLA0NA|BLA000024148^BLA0NA|BLA000005379^BLA0NA||||2005-02-16|9999-12-31
BLA000024149^BLA000005379^20050216_000000.^BLA0NA|BLA000024149^BLA0NA|BLA000005379^BLA0NA||||2005-02-16|9999-12-31
BLA000024175^BLA000024162^20060102_000000.^BLA0NA|BLA000024175^BLA0NA|BLA000024162^BLA0NA||||2006-01-02|9999-12-31
BLA000024185^BLA000033524^20060701_000000.^BLA0NA|BLA000024185^BLA0NA|BLA000033524^BLA0NA||||2006-07-01|9999-12-31
BLA000024286^BLA000005617^20060101_000000.^BLA0NA|BLA000024286^BLA0NA|BLA000005617^BLA0NA||||2006-01-01|9999-12-31
BLA000024321^BLA000036636^20070301_000000.^BLA0NA|BLA000024321^BLA0NA|BLA000036636^BLA0NA||||2007-03-01|9999-12-31
BLA000024344^BLA000004989^20040119_000000.^BLA0NA|BLA000024344^BLA0NA|BLA000004989^BLA0NA||||2004-01-19|9999-12-31
BLA000024346^BLA000005379^20060101_000000.^BLA0NA|BLA000024346^BLA0NA|BLA000005379^BLA0NA||||2006-01-01|9999-12-31
BLA000024353^BLA000005040^20060101_000000.^BLA0NA|BLA000024353^BLA0NA|BLA000005040^BLA0NA||||2006-01-01|9999-12-31
BLA000024360^BLA000005379^20050216_000000.^BLA0NA|BLA000024360^BLA0NA|BLA000005379^BLA0NA||||2005-02-16|9999-12-31
BLA000026275^BLA000005379^20060401_000000.^BLA0NA|BLA000026275^BLA0NA|BLA000005379^BLA0NA||||2006-04-01|9999-12-31
BLA000026561^BLA000005379^20060501_000000.^BLA0NA|BLA000026561^BLA0NA|BLA000005379^BLA0NA||||2006-05-01|9999-12-31
BLA000026597^BLA000005032^20060201_000000.^BLA0NA|BLA000026597^BLA0NA|BLA000005032^BLA0NA||||2006-02-01|9999-12-31
BLA000026624^BLA000063907^20060701_000000.^BLA0NA|BLA000026624^BLA0NA|BLA000063907^BLA0NA||||2006-07-01|9999-12-31
BLA000026691^BLA000005142^20051201_000000.^BLA0NA|BLA000026691^BLA0NA|BLA000005142^BLA0NA||||2005-12-01|9999-12-31
BLA000026692^BLA000005142^20041111_000000.^BLA0NA|BLA000026692^BLA0NA|BLA000005142^BLA0NA||||2004-11-11|9999-12-31
BLA000026910^BLA000005592^20060703_000000.^BLA0NA|BLA000026910^BLA0NA|BLA000005592^BLA0NA||||2006-07-03|9999-12-31
BLA000026911^BLA000005592^20060701_000000.^BLA0NA|BLA000026911^BLA0NA|BLA000005592^BLA0NA||||2006-07-01|9999-12-31
BLA000026916^BLA000004885^20010101_000000.^BLA0NA|BLA000026916^BLA0NA|BLA000004885^BLA0NA||||2001-01-01|9999-12-31
BLA000027147^BLA000052330^20100717_000000.^BLA0NA|BLA000027147^BLA0NA|BLA000052330^BLA0NA||||2010-07-17|9999-12-31
BLA000027273^BLA000027272^20060612_000000.^BLA0NA|BLA000027273^BLA0NA|BLA000027272^BLA0NA||||2006-06-12|9999-12-31
BLA000027290^BLA000004047^20060801_000000.^BLA0NA|BLA000027290^BLA0NA|BLA000004047^BLA0NA||||2006-08-01|9999-12-31
BLA000027644^BLA000033196^20060918_000000.^BLA0NA|BLA000027644^BLA0NA|BLA000033196^BLA0NA||||2006-09-18|9999-12-31
BLA000028072^BLA000005617^20061106_000000.^BLA0NA|BLA000028072^BLA0NA|BLA000005617^BLA0NA||||2006-11-06|9999-12-31
BLA000028335^BLA000005379^20070101_000000.^BLA0NA|BLA000028335^BLA0NA|BLA000005379^BLA0NA||||2007-01-01|9999-12-31
BLA000029015^BLA000005379^20070501_000000.^BLA0NA|BLA000029015^BLA0NA|BLA000005379^BLA0NA||||2007-05-01|9999-12-31
BLA000029603^BLA000003718^20070701_000000.^BLA0NA|BLA000029603^BLA0NA|BLA000003718^BLA0NA||||2007-07-01|9999-12-31
BLA000029809^BLA000003912^20070701_000000.^BLA0NA|BLA000029809^BLA0NA|BLA000003912^BLA0NA||||2007-07-01|9999-12-31
BLA000029911^BLA000029903^20070801_000000.^BLA0NA|BLA000029911^BLA0NA|BLA000029903^BLA0NA||||2007-08-01|9999-12-31
BLA000030013^BLA000005379^20070801_000000.^BLA0NA|BLA000030013^BLA0NA|BLA000005379^BLA0NA||||2007-08-01|9999-12-31
BLA000030177^BLA000005425^20070629_000000.^BLA0NA|BLA000030177^BLA0NA|BLA000005425^BLA0NA||||2007-06-29|9999-12-31
BLA000030211^BLA000034462^20070601_000000.^BLA0NA|BLA000030211^BLA0NA|BLA000034462^BLA0NA||||2007-06-01|9999-12-31
BLA000030426^BLA000005379^20070915_000000.^BLA0NA|BLA000030426^BLA0NA|BLA000005379^BLA0NA||||2007-09-15|9999-12-31
BLA000030494^BLA000044411^20100914_000000.^BLA0NA|BLA000030494^BLA0NA|BLA000044411^BLA0NA||||2010-09-14|9999-12-31
BLA000030540^BLA000004656^20070817_000000.^BLA0NA|BLA000030540^BLA0NA|BLA000004656^BLA0NA||||2007-08-17|9999-12-31
BLA000030584^BLA000057994^20130701_000000.^BLA0NA|BLA000030584^BLA0NA|BLA000057994^BLA0NA||||2013-07-01|9999-12-31
BLA000030785^BLA000005379^20071015_000000.^BLA0NA|BLA000030785^BLA0NA|BLA000005379^BLA0NA||||2007-10-15|9999-12-31
BLA000031258^BLA000033265^20080101_000000.^BLA0NA|BLA000031258^BLA0NA|BLA000033265^BLA0NA||||2008-01-01|9999-12-31
BLA000031399^BLA000035400^20070701_000000.^BLA0NA|BLA000031399^BLA0NA|BLA000035400^BLA0NA||||2007-07-01|9999-12-31
BLA000031412^BLA000052515^20120701_000000.^BLA0NA|BLA000031412^BLA0NA|BLA000052515^BLA0NA||||2012-07-01|9999-12-31
BLA000031663^BLA000033900^20080110_000000.^BLA0NA|BLA000031663^BLA0NA|BLA000033900^BLA0NA||||2008-01-10|9999-12-31
BLA000032269^BLA000004260^20080801_000000.^BLA0NA|BLA000032269^BLA0NA|BLA000004260^BLA0NA||||2008-08-01|9999-12-31
BLA000032374^BLA000032234^20080428_000000.^BLA0NA|BLA000032374^BLA0NA|BLA000032234^BLA0NA||||2008-04-28|9999-12-31
BLA000032378^BLA000032234^20080428_000000.^BLA0NA|BLA000032378^BLA0NA|BLA000032234^BLA0NA||||2008-04-28|9999-12-31
BLA000032396^BLA000032234^20080428_000000.^BLA0NA|BLA000032396^BLA0NA|BLA000032234^BLA0NA||||2008-04-28|9999-12-31
BLA000032400^BLA000032234^20080428_000000.^BLA0NA|BLA000032400^BLA0NA|BLA000032234^BLA0NA||||2008-04-28|9999-12-31
BLA000032467^BLA000032234^20080428_000000.^BLA0NA|BLA000032467^BLA0NA|BLA000032234^BLA0NA||||2008-04-28|9999-12-31
BLA000032472^BLA000032234^20080428_000000.^BLA0NA|BLA000032472^BLA0NA|BLA000032234^BLA0NA||||2008-04-28|9999-12-31
BLA000032481^BLA000032234^20080428_000000.^BLA0NA|BLA000032481^BLA0NA|BLA000032234^BLA0NA||||2008-04-28|9999-12-31
BLA000032568^BLA000032234^20080428_000000.^BLA0NA|BLA000032568^BLA0NA|BLA000032234^BLA0NA||||2008-04-28|9999-12-31
BLA000033095^BLA000037332^20080501_000000.^BLA0NA|BLA000033095^BLA0NA|BLA000037332^BLA0NA||||2008-05-01|9999-12-31
BLA000033722^BLA000004047^20080701_000000.^BLA0NA|BLA000033722^BLA0NA|BLA000004047^BLA0NA||||2008-07-01|9999-12-31
BLA000033778^BLA000033763^20080701_000000.^BLA0NA|BLA000033778^BLA0NA|BLA000033763^BLA0NA||||2008-07-01|9999-12-31
BLA000033779^BLA000033763^20080701_000000.^BLA0NA|BLA000033779^BLA0NA|BLA000033763^BLA0NA||||2008-07-01|9999-12-31
BLA000034130^BLA000003718^20080801_000000.^BLA0NA|BLA000034130^BLA0NA|BLA000003718^BLA0NA||||2008-08-01|9999-12-31
BLA000034249^BLA000003780^20080901_000000.^BLA0NA|BLA000034249^BLA0NA|BLA000003780^BLA0NA||||2008-09-01|9999-12-31
BLA000034267^BLA000005425^20070829_000000.^BLA0NA|BLA000034267^BLA0NA|BLA000005425^BLA0NA||||2007-08-29|9999-12-31
BLA000034304^BLA000028747^20080804_000000.^BLA0NA|BLA000034304^BLA0NA|BLA000028747^BLA0NA||||2008-08-04|9999-12-31
BLA000034548^BLA000005592^20081105_000000.^BLA0NA|BLA000034548^BLA0NA|BLA000005592^BLA0NA||||2008-11-05|9999-12-31
BLA000035118^BLA000032234^20080428_000000.^BLA0NA|BLA000035118^BLA0NA|BLA000032234^BLA0NA||||2008-04-28|9999-12-31
BLA000035177^BLA000032234^20080428_000000.^BLA0NA|BLA000035177^BLA0NA|BLA000032234^BLA0NA||||2008-04-28|9999-12-31
BLA000036644^BLA000036036^20070301_000000.^BLA0NA|BLA000036644^BLA0NA|BLA000036036^BLA0NA||||2007-03-01|9999-12-31
BLA000036798^BLA000065055^20140701_000000.^BLA0NA|BLA000036798^BLA0NA|BLA000065055^BLA0NA||||2014-07-01|9999-12-31
BLA000037110^BLA000005379^20090511_000000.^BLA0NA|BLA000037110^BLA0NA|BLA000005379^BLA0NA||||2009-05-11|9999-12-31
BLA000037226^BLA000037215^20081122_000000.^BLA0NA|BLA000037226^BLA0NA|BLA000037215^BLA0NA||||2008-11-22|9999-12-31
BLA000037259^BLA000034462^20081001_000000.^BLA0NA|BLA000037259^BLA0NA|BLA000034462^BLA0NA||||2008-10-01|9999-12-31
BLA000037809^BLA000004656^20090401_000000.^BLA0NA|BLA000037809^BLA0NA|BLA000004656^BLA0NA||||2009-04-01|9999-12-31
BLA000037869^BLA000024120^20090701_000000.^BLA0NA|BLA000037869^BLA0NA|BLA000024120^BLA0NA||||2009-07-01|9999-12-31
BLA000038078^BLA000003912^20090701_000000.^BLA0NA|BLA000038078^BLA0NA|BLA000003912^BLA0NA||||2009-07-01|9999-12-31
BLA000038113^BLA000038103^20090622_000000.^BLA0NA|BLA000038113^BLA0NA|BLA000038103^BLA0NA||||2009-06-22|9999-12-31
BLA000038349^BLA000005379^20090901_000000.^BLA0NA|BLA000038349^BLA0NA|BLA000005379^BLA0NA||||2009-09-01|9999-12-31
BLA000038476^BLA000005617^20090901_000000.^BLA0NA|BLA000038476^BLA0NA|BLA000005617^BLA0NA||||2009-09-01|9999-12-31
BLA000038686^BLA000067494^20090811_000000.^BLA0NA|BLA000038686^BLA0NA|BLA000067494^BLA0NA||||2009-08-11|9999-12-31
BLA000038854^BLA000038846^20090701_000000.^BLA0NA|BLA000038854^BLA0NA|BLA000038846^BLA0NA||||2009-07-01|9999-12-31
BLA000039070^BLA000039063^20090901_000000.^BLA0NA|BLA000039070^BLA0NA|BLA000039063^BLA0NA||||2009-09-01|9999-12-31
BLA000039264^BLA000005379^20091015_000000.^BLA0NA|BLA000039264^BLA0NA|BLA000005379^BLA0NA||||2009-10-15|9999-12-31
BLA000039948^BLA000005381^20100101_000000.^BLA0NA|BLA000039948^BLA0NA|BLA000005381^BLA0NA||||2010-01-01|9999-12-31
BLA000040033^BLA000005379^20091118_000000.^BLA0NA|BLA000040033^BLA0NA|BLA000005379^BLA0NA||||2009-11-18|9999-12-31
BLA000040460^BLA000058117^20130701_000000.^BLA0NA|BLA000040460^BLA0NA|BLA000058117^BLA0NA||||2013-07-01|9999-12-31
BLA000040718^BLA000005592^20100301_000000.^BLA0NA|BLA000040718^BLA0NA|BLA000005592^BLA0NA||||2010-03-01|9999-12-31
BLA000041043^BLA000005379^20100113_000000.^BLA0NA|BLA000041043^BLA0NA|BLA000005379^BLA0NA||||2010-01-13|9999-12-31
BLA000041708^BLA000041700^20100601_000000.^BLA0NA|BLA000041708^BLA0NA|BLA000041700^BLA0NA||||2010-06-01|9999-12-31
BLA000042098^BLA000003706^20100413_000000.^BLA0NA|BLA000042098^BLA0NA|BLA000003706^BLA0NA||||2010-04-13|9999-12-31
BLA000042135^BLA000042132^20100601_000000.^BLA0NA|BLA000042135^BLA0NA|BLA000042132^BLA0NA||||2010-06-01|9999-12-31
BLA000042178^BLA000038212^20100801_000000.^BLA0NA|BLA000042178^BLA0NA|BLA000038212^BLA0NA||||2010-08-01|9999-12-31
BLA000042330^BLA000005379^20100701_000000.^BLA0NA|BLA000042330^BLA0NA|BLA000005379^BLA0NA||||2010-07-01|9999-12-31
BLA000042331^BLA000005379^20100701_000000.^BLA0NA|BLA000042331^BLA0NA|BLA000005379^BLA0NA||||2010-07-01|9999-12-31
BLA000042566^BLA000005379^20100701_000000.^BLA0NA|BLA000042566^BLA0NA|BLA000005379^BLA0NA||||2010-07-01|9999-12-31
BLA000042977^BLA000004260^20100907_000000.^BLA0NA|BLA000042977^BLA0NA|BLA000004260^BLA0NA||||2010-09-07|9999-12-31
BLA000042978^BLA000005379^20100816_000000.^BLA0NA|BLA000042978^BLA0NA|BLA000005379^BLA0NA||||2010-08-16|9999-12-31
BLA000043178^BLA000005617^20100801_000000.^BLA0NA|BLA000043178^BLA0NA|BLA000005617^BLA0NA||||2010-08-01|9999-12-31
BLA000043280^BLA000005592^20101001_000000.^BLA0NA|BLA000043280^BLA0NA|BLA000005592^BLA0NA||||2010-10-01|9999-12-31
BLA000043313^BLA000005040^20100617_000000.^BLA0NA|BLA000043313^BLA0NA|BLA000005040^BLA0NA||||2010-06-17|9999-12-31
BLA000043314^BLA000005617^20100913_000000.^BLA0NA|BLA000043314^BLA0NA|BLA000005617^BLA0NA||||2010-09-13|9999-12-31
BLA000043443^BLA000004656^20101001_000000.^BLA0NA|BLA000043443^BLA0NA|BLA000004656^BLA0NA||||2010-10-01|9999-12-31
BLA000043525^BLA000004260^20100907_000000.^BLA0NA|BLA000043525^BLA0NA|BLA000004260^BLA0NA||||2010-09-07|9999-12-31
BLA000043607^BLA000038846^20101001_000000.^BLA0NA|BLA000043607^BLA0NA|BLA000038846^BLA0NA||||2010-10-01|9999-12-31
BLA000043616^BLA000038846^20101001_000000.^BLA0NA|BLA000043616^BLA0NA|BLA000038846^BLA0NA||||2010-10-01|9999-12-31
BLA000043671^BLA000003718^20100920_000000.^BLA0NA|BLA000043671^BLA0NA|BLA000003718^BLA0NA||||2010-09-20|9999-12-31
BLA000043916^BLA000003718^20101115_000000.^BLA0NA|BLA000043916^BLA0NA|BLA000003718^BLA0NA||||2010-11-15|9999-12-31
BLA000044079^BLA000044065^20100901_000000.^BLA0NA|BLA000044079^BLA0NA|BLA000044065^BLA0NA||||2010-09-01|9999-12-31
BLA000044364^BLA000044352^20101201_000000.^BLA0NA|BLA000044364^BLA0NA|BLA000044352^BLA0NA||||2010-12-01|9999-12-31
BLA000044428^BLA000003718^20110103_000000.^BLA0NA|BLA000044428^BLA0NA|BLA000003718^BLA0NA||||2011-01-03|9999-12-31
BLA000044438^BLA000005379^20110117_000000.^BLA0NA|BLA000044438^BLA0NA|BLA000005379^BLA0NA||||2011-01-17|9999-12-31
BLA000044652^BLA000044637^20110101_000000.^BLA0NA|BLA000044652^BLA0NA|BLA000044637^BLA0NA||||2011-01-01|9999-12-31
BLA000044893^BLA000033335^20110124_000000.^BLA0NA|BLA000044893^BLA0NA|BLA000033335^BLA0NA||||2011-01-24|9999-12-31
BLA000044930^BLA000005208^20110101_000000.^BLA0NA|BLA000044930^BLA0NA|BLA000005208^BLA0NA||||2011-01-01|9999-12-31
BLA000045037^BLA000005208^20110101_000000.^BLA0NA|BLA000045037^BLA0NA|BLA000005208^BLA0NA||||2011-01-01|9999-12-31
BLA000045626^BLA000005142^20090701_000000.^BLA0NA|BLA000045626^BLA0NA|BLA000005142^BLA0NA||||2009-07-01|9999-12-31
BLA000045825^BLA000005617^20110418_000000.^BLA0NA|BLA000045825^BLA0NA|BLA000005617^BLA0NA||||2011-04-18|9999-12-31
BLA000045921^BLA000045909^20110601_000000.^BLA0NA|BLA000045921^BLA0NA|BLA000045909^BLA0NA||||2011-06-01|9999-12-31
BLA000046448^BLA000075233^20160101_000000.^BLA0NA|BLA000046448^BLA0NA|BLA000075233^BLA0NA||||2016-01-01|9999-12-31
BLA000046686^BLA000004656^20110601_000000.^BLA0NA|BLA000046686^BLA0NA|BLA000004656^BLA0NA||||2011-06-01|9999-12-31
BLA000046884^BLA000004260^20090718_000000.^BLA0NA|BLA000046884^BLA0NA|BLA000004260^BLA0NA||||2009-07-18|9999-12-31
BLA000046886^BLA000004260^20090718_000000.^BLA0NA|BLA000046886^BLA0NA|BLA000004260^BLA0NA||||2009-07-18|9999-12-31
BLA000046920^BLA000046909^20110701_000000.^BLA0NA|BLA000046920^BLA0NA|BLA000046909^BLA0NA||||2011-07-01|9999-12-31
BLA000046921^BLA000046909^20110701_000000.^BLA0NA|BLA000046921^BLA0NA|BLA000046909^BLA0NA||||2011-07-01|9999-12-31
BLA000047229^BLA000047225^20110901_000000.^BLA0NA|BLA000047229^BLA0NA|BLA000047225^BLA0NA||||2011-09-01|9999-12-31
BLA000047754^BLA000005379^20110915_000000.^BLA0NA|BLA000047754^BLA0NA|BLA000005379^BLA0NA||||2011-09-15|9999-12-31
BLA000047755^BLA000005379^20110915_000000.^BLA0NA|BLA000047755^BLA0NA|BLA000005379^BLA0NA||||2011-09-15|9999-12-31
BLA000048009^BLA000004656^20110822_000000.^BLA0NA|BLA000048009^BLA0NA|BLA000004656^BLA0NA||||2011-08-22|9999-12-31
BLA000048138^BLA000032234^20110915_000000.^BLA0NA|BLA000048138^BLA0NA|BLA000032234^BLA0NA||||2011-09-15|9999-12-31
BLA000048189^BLA000005617^20111017_000000.^BLA0NA|BLA000048189^BLA0NA|BLA000005617^BLA0NA||||2011-10-17|9999-12-31
BLA000048358^BLA000048352^20111003_000000.^BLA0NA|BLA000048358^BLA0NA|BLA000048352^BLA0NA||||2011-10-03|9999-12-31
BLA000048496^BLA000038846^20111019_000000.^BLA0NA|BLA000048496^BLA0NA|BLA000038846^BLA0NA||||2011-10-19|9999-12-31
BLA000048682^BLA000049746^20111015_000000.^BLA0NA|BLA000048682^BLA0NA|BLA000049746^BLA0NA||||2011-10-15|9999-12-31
BLA000048824^BLA000029903^20110930_000000.^BLA0NA|BLA000048824^BLA0NA|BLA000029903^BLA0NA||||2011-09-30|9999-12-31
BLA000048853^BLA000048847^20160101_000000.^BLA0NA|BLA000048853^BLA0NA|BLA000048847^BLA0NA||||2016-01-01|9999-12-31
BLA000049302^BLA000005425^20120101_000000.^BLA0NA|BLA000049302^BLA0NA|BLA000005425^BLA0NA||||2012-01-01|9999-12-31
BLA000049496^BLA000003912^20111001_000000.^BLA0NA|BLA000049496^BLA0NA|BLA000003912^BLA0NA||||2011-10-01|9999-12-31
BLA000049877^BLA000041297^20110901_000000.^BLA0NA|BLA000049877^BLA0NA|BLA000041297^BLA0NA||||2011-09-01|9999-12-31
BLA000049919^BLA000038846^20120201_000000.^BLA0NA|BLA000049919^BLA0NA|BLA000038846^BLA0NA||||2012-02-01|9999-12-31
BLA000050278^BLA000050273^20120401_000000.^BLA0NA|BLA000050278^BLA0NA|BLA000050273^BLA0NA||||2012-04-01|9999-12-31
BLA000050347^BLA000047742^20120301_000000.^BLA0NA|BLA000050347^BLA0NA|BLA000047742^BLA0NA||||2012-03-01|9999-12-31
BLA000050470^BLA000050465^20120301_000000.^BLA0NA|BLA000050470^BLA0NA|BLA000050465^BLA0NA||||2012-03-01|9999-12-31
BLA000050484^BLA000050465^20120301_000000.^BLA0NA|BLA000050484^BLA0NA|BLA000050465^BLA0NA||||2012-03-01|9999-12-31
BLA000050494^BLA000050466^20120301_000000.^BLA0NA|BLA000050494^BLA0NA|BLA000050466^BLA0NA||||2012-03-01|9999-12-31
BLA000050496^BLA000050466^20120301_000000.^BLA0NA|BLA000050496^BLA0NA|BLA000050466^BLA0NA||||2012-03-01|9999-12-31
BLA000050508^BLA000050466^20120301_000000.^BLA0NA|BLA000050508^BLA0NA|BLA000050466^BLA0NA||||2012-03-01|9999-12-31
BLA000050509^BLA000050466^20120301_000000.^BLA0NA|BLA000050509^BLA0NA|BLA000050466^BLA0NA||||2012-03-01|9999-12-31
BLA000050526^BLA000050465^20120301_000000.^BLA0NA|BLA000050526^BLA0NA|BLA000050465^BLA0NA||||2012-03-01|9999-12-31
BLA000050531^BLA000050525^20120301_000000.^BLA0NA|BLA000050531^BLA0NA|BLA000050525^BLA0NA||||2012-03-01|9999-12-31
BLA000050537^BLA000050525^20120301_000000.^BLA0NA|BLA000050537^BLA0NA|BLA000050525^BLA0NA||||2012-03-01|9999-12-31
BLA000050542^BLA000050525^20120301_000000.^BLA0NA|BLA000050542^BLA0NA|BLA000050525^BLA0NA||||2012-03-01|9999-12-31
BLA000050560^BLA000050525^20120301_000000.^BLA0NA|BLA000050560^BLA0NA|BLA000050525^BLA0NA||||2012-03-01|9999-12-31
BLA000050591^BLA000055379^20130301_000000.^BLA0NA|BLA000050591^BLA0NA|BLA000055379^BLA0NA||||2013-03-01|9999-12-31
BLA000050989^BLA000005379^20120604_000000.^BLA0NA|BLA000050989^BLA0NA|BLA000005379^BLA0NA||||2012-06-04|9999-12-31
BLA000051173^BLA000004260^20120605_000000.^BLA0NA|BLA000051173^BLA0NA|BLA000004260^BLA0NA||||2012-06-05|9999-12-31
BLA000051337^BLA000051335^20120501_000000.^BLA0NA|BLA000051337^BLA0NA|BLA000051335^BLA0NA||||2012-05-01|9999-12-31
BLA000051339^BLA000051335^20120501_000000.^BLA0NA|BLA000051339^BLA0NA|BLA000051335^BLA0NA||||2012-05-01|9999-12-31
BLA000051346^BLA000003718^20120702_000000.^BLA0NA|BLA000051346^BLA0NA|BLA000003718^BLA0NA||||2012-07-02|9999-12-31
